County Name,Observation Count,PM2.5 Mean,Arithmetic Standard Dev,Race Group,Percent Low Birthweight,PM2.5 Category
San Diego,60,0.33455,0.273605,White,5.54,Healthy
San Diego,60,0.91105,0.803386,Non-White,7.346153846153846,Healthy
San Diego,60,0.91105,0.803386,White,5.54,Healthy
San Diego,60,0.852683,0.858524,Non-White,7.346153846153846,Healthy
San Diego,60,0.852683,0.858524,White,5.54,Healthy
San Diego,60,0.392883,0.266397,Non-White,7.346153846153846,Healthy
San Diego,60,0.392883,0.266397,White,5.54,Healthy
San Diego,60,0.0,0.0,Non-White,7.346153846153846,Healthy
San Diego,60,0.0,0.0,White,5.54,Healthy
San Diego,4402,9.015448,4.75474,Non-White,7.346153846153846,Unhealthy
San Diego,4402,9.015448,4.75474,White,5.54,Unhealthy
San Diego,3447,8.627444,4.969128,Non-White,7.346153846153846,Healthy
San Diego,3447,8.627444,4.969128,White,5.54,Healthy
San Diego,3930,8.321578,4.172693,Non-White,7.346153846153846,Healthy
San Diego,3930,8.321578,4.172693,White,5.54,Healthy
San Diego,4252,9.773166,4.810825,Non-White,7.346153846153846,Unhealthy
San Diego,4252,9.773166,4.810825,White,5.54,Unhealthy
San Diego,8724,9.208872,4.692637,Non-White,7.346153846153846,Unhealthy
San Diego,8724,9.208872,4.692637,White,5.54,Unhealthy
San Diego,8724,9.208872,4.692637,Non-White,7.346153846153846,Unhealthy
San Diego,8724,9.208872,4.692637,White,5.54,Unhealthy
San Diego,4472,7.355859,4.150082,Non-White,7.346153846153846,Healthy
San Diego,4472,7.355859,4.150082,White,5.54,Healthy
San Diego,120,0.00275,0.009492,Non-White,7.346153846153846,Healthy
San Diego,120,0.00275,0.009492,White,5.54,Healthy
San Diego,120,0.0,0.0,Non-White,7.346153846153846,Healthy
San Diego,120,0.0,0.0,White,5.54,Healthy
San Diego,120,0.032192,0.03718,Non-White,7.346153846153846,Healthy
San Diego,120,0.032192,0.03718,White,5.54,Healthy
San Diego,120,0.008075,0.021577,Non-White,7.346153846153846,Healthy
San Diego,120,0.008075,0.021577,White,5.54,Healthy
San Diego,120,0.00105,0.001714,Non-White,7.346153846153846,Healthy
San Diego,120,0.00105,0.001714,White,5.54,Healthy
San Diego,120,0.000167,0.007052,Non-White,7.346153846153846,Healthy
San Diego,120,0.000167,0.007052,White,5.54,Healthy
San Diego,120,0.038925,0.020689,Non-White,7.346153846153846,Healthy
San Diego,120,0.038925,0.020689,White,5.54,Healthy
San Diego,117,0.001641,0.002978,Non-White,7.346153846153846,Healthy
San Diego,117,0.001641,0.002978,White,5.54,Healthy
San Diego,117,0.0,0.000725,Non-White,7.346153846153846,Healthy
San Diego,117,0.0,0.000725,White,5.54,Healthy
San Diego,117,0.003026,0.003055,Non-White,7.346153846153846,Healthy
San Diego,117,0.003026,0.003055,White,5.54,Healthy
San Diego,120,0.052867,0.139726,Non-White,7.346153846153846,Healthy
San Diego,120,0.052867,0.139726,White,5.54,Healthy
San Diego,120,0.0,0.020093,Non-White,7.346153846153846,Healthy
San Diego,120,0.0,0.020093,White,5.54,Healthy
San Diego,120,0.0,0.013724,Non-White,7.346153846153846,Healthy
San Diego,120,0.0,0.013724,White,5.54,Healthy
San Diego,117,0.071538,0.041439,Non-White,7.346153846153846,Healthy
San Diego,117,0.071538,0.041439,White,5.54,Healthy
San Diego,120,0.002033,0.004148,Non-White,7.346153846153846,Healthy
San Diego,120,0.002033,0.004148,White,5.54,Healthy
San Diego,120,0.000717,0.007889,Non-White,7.346153846153846,Healthy
San Diego,120,0.000717,0.007889,White,5.54,Healthy
San Diego,120,0.0015,0.002196,Non-White,7.346153846153846,Healthy
San Diego,120,0.0015,0.002196,White,5.54,Healthy
San Diego,117,0.000786,0.001097,Non-White,7.346153846153846,Healthy
San Diego,117,0.000786,0.001097,White,5.54,Healthy
San Diego,120,0.041792,0.046643,Non-White,7.346153846153846,Healthy
San Diego,120,0.041792,0.046643,White,5.54,Healthy
San Diego,120,0.000483,0.001181,Non-White,7.346153846153846,Healthy
San Diego,120,0.000483,0.001181,White,5.54,Healthy
San Diego,120,0.0,0.001288,Non-White,7.346153846153846,Healthy
San Diego,120,0.0,0.001288,White,5.54,Healthy
San Diego,120,0.000742,0.009599,Non-White,7.346153846153846,Healthy
San Diego,120,0.000742,0.009599,White,5.54,Healthy
San Diego,120,0.005725,0.004747,Non-White,7.346153846153846,Healthy
San Diego,120,0.005725,0.004747,White,5.54,Healthy
San Diego,120,9.2e-05,0.000367,Non-White,7.346153846153846,Healthy
San Diego,120,9.2e-05,0.000367,White,5.54,Healthy
San Diego,120,0.085292,0.079744,Non-White,7.346153846153846,Healthy
San Diego,120,0.085292,0.079744,White,5.54,Healthy
San Diego,120,0.000358,0.00711,Non-White,7.346153846153846,Healthy
San Diego,120,0.000358,0.00711,White,5.54,Healthy
San Diego,120,0.007792,0.007555,Non-White,7.346153846153846,Healthy
San Diego,120,0.007792,0.007555,White,5.54,Healthy
San Diego,120,0.000775,0.002023,Non-White,7.346153846153846,Healthy
San Diego,120,0.000775,0.002023,White,5.54,Healthy
San Diego,120,0.357542,0.262567,Non-White,7.346153846153846,Healthy
San Diego,120,0.357542,0.262567,White,5.54,Healthy
San Diego,120,9.2e-05,0.001754,Non-White,7.346153846153846,Healthy
San Diego,120,9.2e-05,0.001754,White,5.54,Healthy
San Diego,120,0.063825,0.049476,Non-White,7.346153846153846,Healthy
San Diego,120,0.063825,0.049476,White,5.54,Healthy
San Diego,120,0.263475,0.259027,Non-White,7.346153846153846,Healthy
San Diego,120,0.263475,0.259027,White,5.54,Healthy
San Diego,120,0.003225,0.008077,Non-White,7.346153846153846,Healthy
San Diego,120,0.003225,0.008077,White,5.54,Healthy
San Diego,119,0.270894,0.223838,Non-White,7.346153846153846,Healthy
San Diego,119,0.270894,0.223838,White,5.54,Healthy
San Diego,119,0.290168,0.338063,Non-White,7.346153846153846,Healthy
San Diego,119,0.290168,0.338063,White,5.54,Healthy
San Diego,119,0.051849,0.045844,Non-White,7.346153846153846,Healthy
San Diego,119,0.051849,0.045844,White,5.54,Healthy
San Diego,119,1.324286,0.870944,Non-White,7.346153846153846,Healthy
San Diego,119,1.324286,0.870944,White,5.54,Healthy
San Diego,117,2.128265,1.083901,Non-White,7.346153846153846,Healthy
San Diego,117,2.128265,1.083901,White,5.54,Healthy
San Diego,117,0.688376,0.534639,Non-White,7.346153846153846,Healthy
San Diego,117,0.688376,0.534639,White,5.54,Healthy
San Diego,117,0.092385,0.151187,Non-White,7.346153846153846,Healthy
San Diego,117,0.092385,0.151187,White,5.54,Healthy
San Diego,117,0.690487,0.386135,Non-White,7.346153846153846,Healthy
San Diego,117,0.690487,0.386135,White,5.54,Healthy
San Diego,117,0.765966,0.418642,Non-White,7.346153846153846,Healthy
San Diego,117,0.765966,0.418642,White,5.54,Healthy
San Diego,117,0.321034,0.097758,Non-White,7.346153846153846,Healthy
San Diego,117,0.321034,0.097758,White,5.54,Healthy
San Diego,117,0.261915,0.179747,Non-White,7.346153846153846,Healthy
San Diego,117,0.261915,0.179747,White,5.54,Healthy
San Diego,117,0.828581,0.588657,Non-White,7.346153846153846,Healthy
San Diego,117,0.828581,0.588657,White,5.54,Healthy
San Diego,117,0.112256,0.052958,Non-White,7.346153846153846,Healthy
San Diego,117,0.112256,0.052958,White,5.54,Healthy
San Diego,117,0.010103,0.007772,Non-White,7.346153846153846,Healthy
San Diego,117,0.010103,0.007772,White,5.54,Healthy
San Diego,117,0.541945,0.382939,Non-White,7.346153846153846,Healthy
San Diego,117,0.541945,0.382939,White,5.54,Healthy
San Diego,117,2.462974,1.198078,Non-White,7.346153846153846,Healthy
San Diego,117,2.462974,1.198078,White,5.54,Healthy
San Diego,117,0.49112,0.41054,Non-White,7.346153846153846,Healthy
San Diego,117,0.49112,0.41054,White,5.54,Healthy
San Diego,117,2.265752,1.081026,Non-White,7.346153846153846,Healthy
San Diego,117,2.265752,1.081026,White,5.54,Healthy
San Diego,117,0.110701,0.151889,Non-White,7.346153846153846,Healthy
San Diego,117,0.110701,0.151889,White,5.54,Healthy
San Diego,117,0.725,0.385598,Non-White,7.346153846153846,Healthy
San Diego,117,0.725,0.385598,White,5.54,Healthy
San Diego,117,0.81912,0.41656,Non-White,7.346153846153846,Healthy
San Diego,117,0.81912,0.41656,White,5.54,Healthy
San Diego,117,0.338068,0.097437,Non-White,7.346153846153846,Healthy
San Diego,117,0.338068,0.097437,White,5.54,Healthy
San Diego,117,0.272906,0.179885,Non-White,7.346153846153846,Healthy
San Diego,117,0.272906,0.179885,White,5.54,Healthy
San Diego,117,0.459094,0.27672,Non-White,7.346153846153846,Healthy
San Diego,117,0.459094,0.27672,White,5.54,Healthy
San Diego,117,0.688385,0.534636,Non-White,7.346153846153846,Healthy
San Diego,117,0.688385,0.534636,White,5.54,Healthy
San Diego,117,0.491111,0.41053,Non-White,7.346153846153846,Healthy
San Diego,117,0.491111,0.41053,White,5.54,Healthy
San Diego,117,2.325361,1.201005,Non-White,7.346153846153846,Healthy
San Diego,117,2.325361,1.201005,White,5.54,Healthy
San Diego,117,0.831279,0.588969,Non-White,7.346153846153846,Healthy
San Diego,117,0.831279,0.588969,White,5.54,Healthy
San Diego,117,0.119145,0.052949,Non-White,7.346153846153846,Healthy
San Diego,117,0.119145,0.052949,White,5.54,Healthy
San Diego,117,0.010808,0.007746,Non-White,7.346153846153846,Healthy
San Diego,117,0.010808,0.007746,White,5.54,Healthy
San Diego,117,0.47012,0.276518,Non-White,7.346153846153846,Healthy
San Diego,117,0.47012,0.276518,White,5.54,Healthy
San Diego,113,7.89171,2.751656,Non-White,7.346153846153846,Healthy
San Diego,113,7.89171,2.751656,White,5.54,Healthy
San Diego,119,1.034622,0.710074,Non-White,7.346153846153846,Healthy
San Diego,119,1.034622,0.710074,White,5.54,Healthy
San Diego,2279,16.684906,14.204315,Non-White,7.346153846153846,Unhealthy
San Diego,2279,16.684906,14.204315,White,5.54,Unhealthy
San Diego,14,5.809071,2.213288,Non-White,7.346153846153846,Healthy
San Diego,14,5.809071,2.213288,White,5.54,Healthy
San Diego,14,0.608357,0.317025,Non-White,7.346153846153846,Healthy
San Diego,14,0.608357,0.317025,White,5.54,Healthy
San Diego,14,1.325071,0.431065,Non-White,7.346153846153846,Healthy
San Diego,14,1.325071,0.431065,White,5.54,Healthy
San Diego,14,2.351,0.895974,Non-White,7.346153846153846,Healthy
San Diego,14,2.351,0.895974,White,5.54,Healthy
San Diego,14,1.028571,0.524399,Non-White,7.346153846153846,Healthy
San Diego,14,1.028571,0.524399,White,5.54,Healthy
San Diego,14,0.496071,0.329702,Non-White,7.346153846153846,Healthy
San Diego,14,0.496071,0.329702,White,5.54,Healthy
San Diego,14,1.743571,0.97666,Non-White,7.346153846153846,Healthy
San Diego,14,1.743571,0.97666,White,5.54,Healthy
San Diego,14,1.779286,1.208405,Non-White,7.346153846153846,Healthy
San Diego,14,1.779286,1.208405,White,5.54,Healthy
San Diego,14,0.460429,0.280992,Non-White,7.346153846153846,Healthy
San Diego,14,0.460429,0.280992,White,5.54,Healthy
San Diego,14,0.0,0.0,Non-White,7.346153846153846,Healthy
San Diego,14,0.0,0.0,White,5.54,Healthy
San Diego,8305,9.723359,5.368158,Non-White,7.346153846153846,Unhealthy
San Diego,8305,9.723359,5.368158,White,5.54,Unhealthy
San Diego,3841,10.45548,5.906947,Non-White,7.346153846153846,Unhealthy
San Diego,3841,10.45548,5.906947,White,5.54,Unhealthy
San Diego,8305,9.723359,5.368158,Non-White,7.346153846153846,Unhealthy
San Diego,8305,9.723359,5.368158,White,5.54,Unhealthy
San Diego,4464,7.687545,4.41615,Non-White,7.346153846153846,Healthy
San Diego,4464,7.687545,4.41615,White,5.54,Healthy
San Diego,56,3.318518,1.542149,Non-White,7.346153846153846,Healthy
San Diego,56,3.318518,1.542149,White,5.54,Healthy
San Diego,56,0.312464,0.284697,Non-White,7.346153846153846,Healthy
San Diego,56,0.312464,0.284697,White,5.54,Healthy
San Diego,56,0.807339,0.310889,Non-White,7.346153846153846,Healthy
San Diego,56,0.807339,0.310889,White,5.54,Healthy
San Diego,56,1.381661,0.611779,Non-White,7.346153846153846,Healthy
San Diego,56,1.381661,0.611779,White,5.54,Healthy
San Diego,56,0.540143,0.304816,Non-White,7.346153846153846,Healthy
San Diego,56,0.540143,0.304816,White,5.54,Healthy
San Diego,56,0.276839,0.256513,Non-White,7.346153846153846,Healthy
San Diego,56,0.276839,0.256513,White,5.54,Healthy
San Diego,56,0.52325,0.37719,Non-White,7.346153846153846,Healthy
San Diego,56,0.52325,0.37719,White,5.54,Healthy
San Diego,56,0.479536,0.402963,Non-White,7.346153846153846,Healthy
San Diego,56,0.479536,0.402963,White,5.54,Healthy
San Diego,56,0.320625,0.191695,Non-White,7.346153846153846,Healthy
San Diego,56,0.320625,0.191695,White,5.54,Healthy
San Diego,56,0.0,0.0,Non-White,7.346153846153846,Healthy
San Diego,56,0.0,0.0,White,5.54,Healthy
San Diego,6504,4.629028,2.247505,Non-White,7.346153846153846,Healthy
San Diego,6504,4.629028,2.247505,White,5.54,Healthy
San Diego,6504,4.629028,2.247505,Non-White,7.346153846153846,Healthy
San Diego,6504,4.629028,2.247505,White,5.54,Healthy
San Diego,6504,3.839038,2.04527,Non-White,7.346153846153846,Healthy
San Diego,6504,3.839038,2.04527,White,5.54,Healthy
San Diego,6504,3.839038,2.04527,Non-White,7.346153846153846,Healthy
San Diego,6504,3.839038,2.04527,White,5.54,Healthy
San Diego,2868,5.653068,5.191546,Non-White,7.346153846153846,Healthy
San Diego,2868,5.653068,5.191546,White,5.54,Healthy
San Diego,59,3.137898,1.597254,Non-White,7.346153846153846,Healthy
San Diego,59,3.137898,1.597254,White,5.54,Healthy
San Diego,59,0.277254,0.284965,Non-White,7.346153846153846,Healthy
San Diego,59,0.277254,0.284965,White,5.54,Healthy
San Diego,59,0.738508,0.339128,Non-White,7.346153846153846,Healthy
San Diego,59,0.738508,0.339128,White,5.54,Healthy
San Diego,59,1.275576,0.572965,Non-White,7.346153846153846,Healthy
San Diego,59,1.275576,0.572965,White,5.54,Healthy
San Diego,59,0.560169,0.378649,Non-White,7.346153846153846,Healthy
San Diego,59,0.560169,0.378649,White,5.54,Healthy
San Diego,59,0.286492,0.256316,Non-White,7.346153846153846,Healthy
San Diego,59,0.286492,0.256316,White,5.54,Healthy
San Diego,59,0.628627,0.506261,Non-White,7.346153846153846,Healthy
San Diego,59,0.628627,0.506261,White,5.54,Healthy
San Diego,59,0.475085,0.441282,Non-White,7.346153846153846,Healthy
San Diego,59,0.475085,0.441282,White,5.54,Healthy
San Diego,59,0.439932,0.317492,Non-White,7.346153846153846,Healthy
San Diego,59,0.439932,0.317492,White,5.54,Healthy
San Diego,59,0.0,0.0,Non-White,7.346153846153846,Healthy
San Diego,59,0.0,0.0,White,5.54,Healthy
San Diego,60,3.742633,1.678725,Non-White,7.346153846153846,Healthy
San Diego,60,3.742633,1.678725,White,5.54,Healthy
San Diego,60,0.36825,0.266551,Non-White,7.346153846153846,Healthy
San Diego,60,0.36825,0.266551,White,5.54,Healthy
San Diego,60,0.913867,0.303786,Non-White,7.346153846153846,Healthy
San Diego,60,0.913867,0.303786,White,5.54,Healthy
San Diego,60,1.4794,0.679903,Non-White,7.346153846153846,Healthy
San Diego,60,1.4794,0.679903,White,5.54,Healthy
San Diego,60,0.617967,0.344363,Non-White,7.346153846153846,Healthy
San Diego,60,0.617967,0.344363,White,5.54,Healthy
San Diego,60,0.363133,0.262453,Non-White,7.346153846153846,Healthy
San Diego,60,0.363133,0.262453,White,5.54,Healthy
San Diego,60,0.642167,0.445164,Non-White,7.346153846153846,Healthy
San Diego,60,0.642167,0.445164,White,5.54,Healthy
San Diego,60,0.612983,0.519317,Non-White,7.346153846153846,Healthy
San Diego,60,0.612983,0.519317,White,5.54,Healthy
San Diego,60,0.392383,0.227477,Non-White,7.346153846153846,Healthy
San Diego,60,0.392383,0.227477,White,5.54,Healthy
San Diego,60,0.0,0.0,Non-White,7.346153846153846,Healthy
San Diego,60,0.0,0.0,White,5.54,Healthy
San Diego,57,3.735123,1.640027,Non-White,7.346153846153846,Healthy
San Diego,57,3.735123,1.640027,White,5.54,Healthy
San Diego,57,0.405912,0.305076,Non-White,7.346153846153846,Healthy
San Diego,57,0.405912,0.305076,White,5.54,Healthy
San Diego,57,0.896175,0.319242,Non-White,7.346153846153846,Healthy
San Diego,57,0.896175,0.319242,White,5.54,Healthy
San Diego,57,1.521193,0.626304,Non-White,7.346153846153846,Healthy
San Diego,57,1.521193,0.626304,White,5.54,Healthy
San Diego,57,0.624386,0.341629,Non-White,7.346153846153846,Healthy
San Diego,57,0.624386,0.341629,White,5.54,Healthy
San Diego,57,0.287456,0.24821,Non-White,7.346153846153846,Healthy
San Diego,57,0.287456,0.24821,White,5.54,Healthy
San Diego,57,0.721175,0.484556,Non-White,7.346153846153846,Healthy
San Diego,57,0.721175,0.484556,White,5.54,Healthy
San Diego,57,0.623018,0.553877,Non-White,7.346153846153846,Healthy
San Diego,57,0.623018,0.553877,White,5.54,Healthy
San Diego,57,0.385684,0.251816,Non-White,7.346153846153846,Healthy
San Diego,57,0.385684,0.251816,White,5.54,Healthy
San Diego,57,0.0,0.0,Non-White,7.346153846153846,Healthy
San Diego,57,0.0,0.0,White,5.54,Healthy
San Francisco,7842,6.46863,5.803117,Non-White,8.69923076923077,Healthy
San Francisco,7842,6.46863,5.803117,White,5.734999999999999,Healthy
San Joaquin,7865,10.965162,10.304337,Non-White,8.175384615384615,Unhealthy
San Joaquin,7865,10.965162,10.304337,White,6.6899999999999995,Unhealthy
San Joaquin,8618,7.977733,7.865292,Non-White,8.175384615384615,Healthy
San Joaquin,8618,7.977733,7.865292,White,6.6899999999999995,Healthy
San Joaquin,8265,4.494374,5.55778,Non-White,8.175384615384615,Healthy
San Joaquin,8265,4.494374,5.55778,White,6.6899999999999995,Healthy
San Joaquin,349,4.365616,4.219722,Non-White,8.175384615384615,Healthy
San Joaquin,349,4.365616,4.219722,White,6.6899999999999995,Healthy
San Luis Obispo,8622,4.746231,7.061257,Non-White,3.981538461538461,Healthy
San Luis Obispo,8622,4.746231,7.061257,White,6.494999999999999,Healthy
San Luis Obispo,8613,6.80483,7.364986,Non-White,3.981538461538461,Healthy
San Luis Obispo,8613,6.80483,7.364986,White,6.494999999999999,Healthy
San Luis Obispo,8391,4.209868,4.846554,Non-White,3.981538461538461,Healthy
San Luis Obispo,8391,4.209868,4.846554,White,6.494999999999999,Healthy
San Luis Obispo,8548,3.798081,4.938293,Non-White,3.981538461538461,Healthy
San Luis Obispo,8548,3.798081,4.938293,White,6.494999999999999,Healthy
San Mateo,1482,4.5,4.77265,Non-White,5.854615384615385,Healthy
San Mateo,1482,4.5,4.77265,White,5.535,Healthy
Santa Barbara,8622,7.982371,4.573027,Non-White,5.696153846153846,Healthy
Santa Barbara,8622,7.982371,4.573027,White,6.23,Healthy
Santa Barbara,8640,4.155903,4.999653,Non-White,5.696153846153846,Healthy
Santa Barbara,8640,4.155903,4.999653,White,6.23,Healthy
Santa Barbara,8420,4.62981,5.386489,Non-White,5.696153846153846,Healthy
Santa Barbara,8420,4.62981,5.386489,White,6.23,Healthy
Santa Barbara,7715,5.765392,4.650716,Non-White,5.696153846153846,Healthy
Santa Barbara,7715,5.765392,4.650716,White,6.23,Healthy
Santa Barbara,3,0.0,0.0,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.0,0.0,White,6.23,Healthy
Santa Barbara,3,0.029,0.032078,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.029,0.032078,White,6.23,Healthy
Santa Barbara,3,0.001,0.001,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.001,0.001,White,6.23,Healthy
Santa Barbara,3,0.023333,0.024132,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.023333,0.024132,White,6.23,Healthy
Santa Barbara,3,0.0,0.0,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.0,0.0,White,6.23,Healthy
Santa Barbara,3,0.000333,0.000577,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.000333,0.000577,White,6.23,Healthy
Santa Barbara,3,0.000667,0.000577,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.000667,0.000577,White,6.23,Healthy
Santa Barbara,3,0.020333,0.020841,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.020333,0.020841,White,6.23,Healthy
Santa Barbara,3,0.000333,0.000577,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.000333,0.000577,White,6.23,Healthy
Santa Barbara,3,0.000333,0.000577,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.000333,0.000577,White,6.23,Healthy
Santa Barbara,3,0.0,0.0,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.0,0.0,White,6.23,Healthy
Santa Barbara,3,0.005333,0.008505,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.005333,0.008505,White,6.23,Healthy
Santa Barbara,3,0.0,0.0,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.0,0.0,White,6.23,Healthy
Santa Barbara,3,0.0,0.0,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.0,0.0,White,6.23,Healthy
Santa Barbara,3,0.002,0.002,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.002,0.002,White,6.23,Healthy
Santa Barbara,3,0.0,0.0,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.0,0.0,White,6.23,Healthy
Santa Barbara,3,0.077333,0.078137,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.077333,0.078137,White,6.23,Healthy
Santa Barbara,3,0.001333,0.001528,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.001333,0.001528,White,6.23,Healthy
Santa Barbara,3,0.0,0.0,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.0,0.0,White,6.23,Healthy
Santa Barbara,3,0.082,0.031193,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.082,0.031193,White,6.23,Healthy
Santa Barbara,3,0.0,0.0,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.0,0.0,White,6.23,Healthy
Santa Barbara,3,0.019667,0.019425,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.019667,0.019425,White,6.23,Healthy
Santa Barbara,3,0.028333,0.037807,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.028333,0.037807,White,6.23,Healthy
Santa Barbara,3,0.000667,0.000577,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.000667,0.000577,White,6.23,Healthy
Santa Barbara,3,0.01089,0.005636,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.01089,0.005636,White,6.23,Healthy
Santa Barbara,3,0.219,0.135348,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.219,0.135348,White,6.23,Healthy
Santa Barbara,3,0.36,0.186815,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.36,0.186815,White,6.23,Healthy
Santa Barbara,3,0.05,0.017321,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.05,0.017321,White,6.23,Healthy
Santa Barbara,3,0.0,0.009539,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.0,0.009539,White,6.23,Healthy
Santa Barbara,3,0.047,0.013892,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.047,0.013892,White,6.23,Healthy
Santa Barbara,3,0.165667,0.120276,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.165667,0.120276,White,6.23,Healthy
Santa Barbara,3,0.086,0.023259,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.086,0.023259,White,6.23,Healthy
Santa Barbara,3,0.065667,0.03894,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.065667,0.03894,White,6.23,Healthy
Santa Barbara,3,0.083667,0.038889,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.083667,0.038889,White,6.23,Healthy
Santa Barbara,3,0.030667,0.010408,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.030667,0.010408,White,6.23,Healthy
Santa Barbara,3,0.0,0.0,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.0,0.0,White,6.23,Healthy
Santa Barbara,3,0.004773,0.007925,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.004773,0.007925,White,6.23,Healthy
Santa Barbara,3,0.338283,0.127443,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.338283,0.127443,White,6.23,Healthy
Santa Barbara,3,0.282847,0.174233,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.282847,0.174233,White,6.23,Healthy
Santa Barbara,3,0.346847,0.358158,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.346847,0.358158,White,6.23,Healthy
Santa Barbara,3,0.65144,0.330039,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.65144,0.330039,White,6.23,Healthy
Santa Barbara,3,0.211,0.07398,Non-White,5.696153846153846,Healthy
Santa Barbara,3,0.211,0.07398,White,6.23,Healthy
Santa Barbara,3,1.633333,0.750555,Non-White,5.696153846153846,Healthy
Santa Barbara,3,1.633333,0.750555,White,6.23,Healthy
Santa Barbara,2081,4.542047,3.790967,Non-White,5.696153846153846,Healthy
Santa Barbara,2081,4.542047,3.790967,White,6.23,Healthy
Santa Clara,8442,4.718669,5.238951,Non-White,6.806153846153847,Healthy
Santa Clara,8442,4.718669,5.238951,White,6.095000000000001,Healthy
Santa Clara,8416,8.287429,7.550863,Non-White,6.806153846153847,Healthy
Santa Clara,8416,8.287429,7.550863,White,6.095000000000001,Healthy
Santa Clara,121,0.000512,0.009256,Non-White,6.806153846153847,Healthy
Santa Clara,121,0.000512,0.009256,White,6.095000000000001,Healthy
Santa Clara,121,0.0,0.0,Non-White,6.806153846153847,Healthy
Santa Clara,121,0.0,0.0,White,6.095000000000001,Healthy
Santa Clara,121,0.036942,0.10046,Non-White,6.806153846153847,Healthy
Santa Clara,121,0.036942,0.10046,White,6.095000000000001,Healthy
Santa Clara,121,0.007025,0.021877,Non-White,6.806153846153847,Healthy
Santa Clara,121,0.007025,0.021877,White,6.095000000000001,Healthy
Santa Clara,121,0.001008,0.001913,Non-White,6.806153846153847,Healthy
Santa Clara,121,0.001008,0.001913,White,6.095000000000001,Healthy
Santa Clara,121,0.000835,0.007784,Non-White,6.806153846153847,Healthy
Santa Clara,121,0.000835,0.007784,White,6.095000000000001,Healthy
Santa Clara,121,0.037678,0.019955,Non-White,6.806153846153847,Healthy
Santa Clara,121,0.037678,0.019955,White,6.095000000000001,Healthy
Santa Clara,114,0.001816,0.002994,Non-White,6.806153846153847,Healthy
Santa Clara,114,0.001816,0.002994,White,6.095000000000001,Healthy
Santa Clara,114,0.0,0.000952,Non-White,6.806153846153847,Healthy
Santa Clara,114,0.0,0.000952,White,6.095000000000001,Healthy
Santa Clara,114,0.002114,0.004171,Non-White,6.806153846153847,Healthy
Santa Clara,114,0.002114,0.004171,White,6.095000000000001,Healthy
Santa Clara,121,0.142,0.267715,Non-White,6.806153846153847,Healthy
Santa Clara,121,0.142,0.267715,White,6.095000000000001,Healthy
Santa Clara,121,0.002083,0.02364,Non-White,6.806153846153847,Healthy
Santa Clara,121,0.002083,0.02364,White,6.095000000000001,Healthy
Santa Clara,121,0.001388,0.014876,Non-White,6.806153846153847,Healthy
Santa Clara,121,0.001388,0.014876,White,6.095000000000001,Healthy
Santa Clara,114,0.065009,0.048719,Non-White,6.806153846153847,Healthy
Santa Clara,114,0.065009,0.048719,White,6.095000000000001,Healthy
Santa Clara,121,0.001041,0.004576,Non-White,6.806153846153847,Healthy
Santa Clara,121,0.001041,0.004576,White,6.095000000000001,Healthy
Santa Clara,121,0.0,0.008038,Non-White,6.806153846153847,Healthy
